"ID_TRAIN","NB_EMPT","R_ATD","DUREE","PRT_VAL","AGE_D","REV_BT","REV_NET","TYP_RES","ST_EMPL","MNT_EPAR","NB_ER_6MS","NB_ER_12MS","NB_DEC_12MS","NB_OPER","NB_COUR","NB_INTR_1M","NB_INTR_12M","PIR_DEL","NB_DEL_30","NB_DEL_60","NB_DEL_90","MNT_PASS","MNT_ACT","MNT_AUT_REN","MNT_UTIL_REN","NB_SATI","TYP_FIN","MNT_DEMANDE","target_0"
638412,1,0.52,5,1,64,55000,32000,"L","P",98853,0,0,0,9,7,0,0,0,0,0,0,2261,98853,4000,0,7,"AUTO",31200,0
440321,1,0.32,6,0.88,39,60000,42000,"P","R",8850,0,0,0,6,5,0,0,0,1,0,0,6840,67665,43500,43500,1,"AUTO",8600,0
226445,1,0.33,7,0.93,58,30000,20000,"L","R",49839,0,0,0,6,0,0,0,0,0,0,0,0,49839,0,0,5,"AUTO",28400,0
822050,1,0.56,7,0.94,43,54000,40000,"A","T",12620,0,0,0,5,0,0,0,0,0,0,0,31365,60240,0,0,4,"AUTO",7200,0
458195,1,0.32,7,1,27,33000,25000,"L","R",17615,0,0,0,7,0,1,1,0,0,0,0,157719,459797,0,0,7,"AUTO",5100,0
106898,1,0.21,1,0.73,55,165000,121000,"P","P",49522,2,2,0,4,4,0,0,0,0,0,0,1550,49522,11500,1272,4,"AUTO",36800,0
434035,1,0.4,3,1,25,52000,41000,"A","P",240444,0,0,0,12,6,0,0,0,0,0,0,503,459498,8500,8499,11,"AUTO",32800,0
438124,1,0.34,4,0.91,60,47000,30000,"L","R",16029,0,0,0,7,6,0,0,0,0,0,0,38,16029,2000,885,6,"AUTO",14400,0
122638,1,0.43,5,1,19,36000,22000,"A","T",99996,0,0,0,4,1,0,0,0,2,0,0,17671,99996,7500,7499,3,"AUTO",20400,0
912657,1,0.4,2,1,20,15000,11000,"L","R",22106,0,0,0,3,3,0,0,0,0,0,0,359202,376403,5000,676,3,"AUTO",27800,0
21922,1,0.24,4,1,42,73000,52000,"L","R",107318,0,0,0,7,0,0,0,0,0,0,0,162769,196170,0,0,7,"AUTO",10300,0
808219,1,0.27,1,0.49,76,140000,105000,"L","P",83648,0,0,0,5,0,0,0,0,0,0,0,25592,130645,0,0,4,"AUTO",30500,0
683958,1,0.13,1,0.96,48,35000,25000,"P","R",19194,1,1,0,6,5,0,0,0,0,0,0,21700,22683,6500,6499,5,"AUTO",9000,0
880309,1,0.45,2,0.76,38,62000,43000,"L","P",51360,0,0,0,9,4,0,0,0,0,0,0,2277,51360,1500,1500,8,"AUTO",20800,0
678290,1,0.22,6,1,19,71000,46000,"P","P",119477,0,0,0,12,9,2,2,0,0,0,0,0,119477,6000,5999,11,"AUTO",7100,0
656774,1,0.4,3,1,50,55000,35000,"L","R",59575,0,0,0,7,5,0,0,0,0,0,0,18206,59575,39500,39499,6,"AUTO",35800,0
13603,1,0.42,5,1,21,66000,57000,"L","R",1407,0,0,0,10,8,0,0,0,0,0,0,15247,1407,12500,4954,9,"AUTO",15800,0
473469,2,0.37,3,1,30,69000,38000,"L","R",17617,0,1,0,14,10,0,0,0,0,0,2,11806,53379,41500,39302,11,"AUTO",25000,0
648669,1,0.42,2,1,46,178000,159000,"L","R",155596,0,0,0,5,3,0,0,0,0,0,0,2818,155596,2500,965,3,"AUTO",21600,0
853653,1,0.24,6,1,30,50000,44000,"L","R",31311,1,1,0,8,2,0,0,0,0,0,0,3801,31311,18500,9228,6,"AUTO",31000,0
570206,2,0.29,6,0.94,34,31000,26000,"A","R",98,0,0,0,4,4,0,0,0,0,0,0,116014,138116,5500,5499,4,"AUTO",30000,0
445329,1,0.39,3,0.9,67,48000,36000,"L","P",10981,1,1,0,5,3,0,0,0,0,0,0,3166,10981,6500,65,4,"AUTO",33700,0
298049,1,0.2,1,1,66,48000,33000,"P","P",46633,3,3,0,7,5,0,0,0,0,0,0,20641,46633,500,499,4,"AUTO",33000,0
984634,2,0.41,4,1,39,6000,4000,"A","T",82105,0,0,0,8,7,0,0,0,0,0,0,6255,82105,31000,23384,6,"AUTO",6400,1
219103,1,0.12,6,1,50,48000,28000,"L","P",20822,0,0,0,9,8,0,0,0,0,0,0,4344,325975,1000,0,8,"AUTO",21700,0
707029,1,0.38,5,0.87,29,41000,34000,"L","R",75329,0,0,0,5,3,0,0,0,0,0,0,676,75329,1000,614,4,"AUTO",17800,0
560983,1,0.34,4,1,46,24000,20000,"L","R",341,0,2,0,9,5,0,0,0,0,0,0,20570,341,4500,545,9,"AUTO",10300,0
478275,1,0.38,4,1,18,53000,47000,"L","P",27529,0,0,0,6,5,0,0,0,0,0,0,245277,297005,5000,3398,5,"AUTO",29500,0
796939,1,0.36,5,1,40,32000,29000,"A","R",212726,0,0,1,13,9,0,0,0,0,0,0,9234,212726,5500,5500,11,"AUTO",21700,0
476027,1,0.37,2,1,68,23000,18000,"L","R",188956,0,0,0,6,6,0,0,0,0,0,0,142027,313950,10500,6401,6,"AUTO",33700,0
257102,1,0.21,4,1,27,32000,29000,"A","R",959,0,0,4,9,8,0,0,0,0,0,0,46278,55210,2500,396,6,"AUTO",21500,0
455791,1,0.23,3,0.48,40,52000,45000,"L","R",11927,1,1,0,11,9,0,0,0,0,0,0,2835,11927,2000,0,10,"AUTO",21800,0
810032,1,0.38,7,1,36,69000,41000,"P","R",189982,0,1,0,11,7,0,0,0,0,0,0,18546,339349,12500,12500,5,"AUTO",22700,0
815811,1,0.37,4,1,41,117000,85000,"L","R",37453,0,0,0,5,3,0,0,0,0,0,0,136227,142684,6000,5496,4,"AUTO",11500,0
873820,1,0.2,2,1,26,53000,43000,"P","R",1955,0,0,0,6,2,0,0,0,0,0,0,22746,1955,5500,145,1,"AUTO",39900,0
474566,1,0.39,1,1,46,77000,55000,"L","P",165502,0,0,0,5,3,0,0,0,0,0,0,105025,269929,500,0,5,"AUTO",9400,0
613622,1,0.37,1,1,42,171000,144000,"L","P",6023,0,0,0,10,8,0,0,0,0,0,0,27145,29943,1500,174,8,"AUTO",10300,0
371267,1,0.25,4,1,26,60000,41000,"L","P",195096,0,0,0,3,2,0,0,0,0,0,0,144956,195096,9500,9134,3,"AUTO",39700,0
717412,1,0.17,6,0.72,35,56000,49000,"L","P",13835,0,1,0,8,8,0,0,0,3,0,0,430,55701,21500,0,8,"AUTO",22300,0
55648,1,0.13,4,0.87,21,52000,43000,"P","P",1275,0,0,0,7,2,0,0,0,0,0,0,3249,85502,21000,20999,5,"AUTO",26700,0
760487,1,0.07,6,0.65,45,107000,80000,"P","R",5867,0,0,0,6,5,1,1,0,5,0,0,14258,107487,10000,9999,6,"AUTO",22900,0
146046,2,0.16,1,0.99,20,53000,43000,"L","P",109,0,0,1,6,6,0,0,0,0,0,0,69246,70428,19000,14632,3,"AUTO",31300,0
92623,1,0.29,4,0.57,20,61000,52000,"L","T",114921,0,0,0,7,3,0,0,2,0,0,0,119517,333138,1000,154,7,"AUTO",37400,0
30031,2,0.24,6,1,46,51000,28000,"P","P",66183,0,0,0,5,0,0,0,0,5,0,0,97706,123016,0,0,4,"AUTO",29800,0
571004,1,0.51,4,1,43,41000,37000,"L","R",37156,0,0,0,7,2,0,0,0,0,0,0,4019,37156,500,500,6,"AUTO",7600,0
387835,1,0.08,2,1,25,116000,97000,"P","R",21857,0,0,1,12,8,0,0,0,0,0,0,3192,287826,19500,15718,10,"AUTO",6900,0
583145,1,0.23,3,0.44,65,46000,40000,"A","R",19816,0,1,0,7,6,0,0,0,0,0,2,2144,19816,10500,7503,7,"AUTO",5200,0
337854,1,0.28,5,0.68,63,121000,105000,"P","R",51032,0,0,3,7,6,5,5,0,2,0,0,1566,51032,7000,2933,7,"AUTO",29300,0
434615,1,0.27,3,1,20,73000,51000,"L","R",758,0,2,0,13,0,0,0,0,1,0,0,24026,26052,0,0,3,"AUTO",17800,0
467836,1,0.37,6,1,22,64000,39000,"A","R",50757,0,0,0,8,8,0,0,0,0,0,0,153471,440725,50500,0,8,"AUTO",32500,0
535580,1,0.62,5,1,35,8000,5000,"L","P",70491,0,0,0,9,9,1,1,0,0,6,0,13488,70491,14500,9829,7,"AUTO",22600,1
117862,2,0.54,7,1,41,24000,21000,"L","R",1885,0,0,0,9,8,0,0,0,0,0,0,24397,42353,1000,25,7,"AUTO",23700,0
965953,1,0.7,5,0.78,29,25000,22000,"L","R",18386,0,0,0,6,3,5,5,0,0,0,0,241687,275082,2500,776,5,"AUTO",39200,0
780054,1,0.41,4,1,40,29000,23000,"L","P",92799,0,0,0,10,1,0,0,1,0,1,0,5744,92799,500,499,8,"AUTO",17700,0
526235,1,0.26,6,1,53,38000,34000,"L","R",1437,4,8,0,9,8,0,0,0,3,0,3,0,23180,5500,0,9,"AUTO",27100,0
500244,1,0.3,4,1,26,48000,43000,"P","R",2808,0,0,0,8,7,1,1,0,0,0,0,1133,2808,12000,1823,7,"AUTO",17300,0
635955,2,0.17,6,0.94,24,38000,29000,"L","R",75111,0,0,0,5,5,0,0,0,0,0,0,192683,215232,16000,16000,4,"AUTO",32300,0
799628,2,0.32,4,0.82,49,122000,75000,"L","R",39821,3,3,0,8,7,0,0,0,0,3,0,216936,221494,3000,3000,5,"AUTO",28400,0
356044,1,0.25,3,0.94,71,69000,53000,"L","R",65921,0,0,0,7,2,0,0,0,0,0,0,160964,161853,13000,1087,5,"AUTO",16400,0
974509,1,0.38,5,1,20,82000,54000,"A","P",1398,0,0,0,12,11,0,0,0,0,0,0,536,1398,5000,4410,11,"AUTO",8000,0
386999,1,0.17,6,0.98,22,62000,45000,"P","R",1432,0,3,0,6,0,0,0,0,0,0,0,7833,1432,0,0,5,"AUTO",36600,1
871920,1,0.19,3,1,43,52000,31000,"A","P",2042,0,0,0,5,0,0,0,0,0,2,0,10253,33849,0,0,5,"AUTO",23800,0
157515,1,0.25,3,0.75,27,56000,42000,"P","R",147718,0,0,0,10,7,0,0,0,0,0,0,2832,147718,6500,443,9,"AUTO",14900,0
373679,1,0.43,3,0.78,39,57000,32000,"A","R",164874,0,0,0,0,0,0,0,0,0,0,0,24554,164874,0,0,0,"AUTO",10500,0
584743,1,0.43,7,0.83,22,55000,37000,"P","T",86680,0,0,0,10,4,0,0,0,0,0,0,38196,86680,2000,2000,8,"AUTO",9200,0
276405,1,0.35,6,1,56,47000,31000,"L","R",24589,0,0,0,2,1,0,0,0,0,0,0,2096,24589,8500,8500,1,"AUTO",14700,0
179641,1,0.14,4,1,47,139000,103000,"P","T",59671,0,0,0,8,4,0,0,0,0,0,0,183890,385730,51000,41396,5,"AUTO",20500,0
806825,1,0.01,4,1,27,156000,88000,"L","R",117360,0,0,0,10,8,0,0,0,0,0,0,104277,407038,5000,766,8,"AUTO",26400,0
589092,1,0.34,4,0.98,31,89000,65000,"L","R",133557,1,1,0,11,10,0,0,0,0,0,0,3610,237163,2500,1377,9,"AUTO",30300,0
591558,1,0.13,3,0.55,57,64000,48000,"P","R",3064,0,0,0,0,0,0,0,0,0,0,0,1944,3064,0,0,0,"AUTO",22900,0
484330,1,0.38,6,1,48,27000,18000,"L","R",1238,0,0,0,4,3,0,0,0,0,0,0,1104,1238,6500,5895,4,"AUTO",17900,0
925186,1,0.08,4,1,26,33000,19000,"A","R",110,0,0,1,2,1,0,0,0,1,0,0,6296,110,29000,28999,2,"AUTO",16600,0
100231,1,0.58,2,1,22,69000,62000,"P","P",66058,0,0,1,9,8,0,0,0,0,0,0,4981,66058,5500,0,9,"AUTO",37200,0
74953,1,0.29,1,0.63,57,132000,104000,"L","P",114307,0,0,0,7,1,0,0,0,0,0,0,9752,114307,1000,26,7,"AUTO",7000,0
566180,1,0.19,5,0.62,31,85000,53000,"P","T",12424,0,0,0,5,0,0,0,0,0,0,0,877,12424,0,0,3,"AUTO",15400,0
67817,1,0,2,1,33,91000,59000,"L","T",248811,0,0,0,3,3,0,0,0,0,0,0,4096,248811,9000,6117,3,"AUTO",20700,0
691563,1,0.42,5,1,39,35000,23000,"A","R",24923,0,3,0,6,5,0,0,0,6,0,1,7977,24923,4500,2916,5,"AUTO",38900,1
273692,1,0.19,2,1,44,132000,95000,"P","P",21794,0,0,0,5,1,0,0,0,0,0,0,5887,21794,1000,999,3,"AUTO",6300,0
335880,2,0.49,2,1,28,69000,57000,"L","P",64773,0,3,0,5,3,0,0,0,0,0,0,135991,297398,500,352,4,"AUTO",22600,0
646109,1,0.44,3,1,20,63000,46000,"A","R",312,6,10,0,14,5,0,0,0,0,0,0,4120,312,4000,4000,5,"AUTO",36900,1
274070,1,0.61,4,0.96,38,48000,27000,"L","R",10968,0,0,0,4,2,0,0,0,0,0,0,878,10968,3500,274,3,"AUTO",8000,0
882745,1,0.34,2,1,27,79000,63000,"P","R",1340,0,0,0,6,5,0,0,0,0,2,0,146726,164721,500,500,5,"AUTO",26700,0
974638,1,0.27,2,1,28,30000,23000,"P","R",5275,4,7,0,8,6,0,0,0,0,0,0,0,21592,10000,5280,7,"AUTO",39000,1
677633,1,0.19,4,0.67,38,101000,76000,"L","T",121734,0,0,0,7,6,1,1,0,0,0,0,4059,121734,500,146,6,"AUTO",33500,0
338268,1,0.18,3,1,37,51000,30000,"L","P",23241,0,0,0,3,1,0,0,0,0,0,0,2412,23241,1500,165,2,"AUTO",27200,0
695755,1,0.4,2,1,19,44000,40000,"L","T",3211,2,2,0,6,2,0,0,0,0,0,0,22448,248517,1000,342,5,"AUTO",7900,0
731334,1,0.1,6,0.54,36,34000,22000,"L","P",93470,0,0,0,5,4,0,0,0,5,3,0,14345,93470,9000,8999,4,"AUTO",5900,0
822562,1,0.38,4,0.74,32,62000,51000,"A","R",64281,0,0,0,9,7,3,3,0,0,0,0,2446,90169,33500,20267,7,"AUTO",19200,0
530025,1,0.81,2,1,18,14000,8000,"L","R",46608,0,0,0,4,2,0,0,0,0,0,2,1873,46608,500,288,4,"AUTO",11700,0
590993,1,0.38,6,1,49,46000,32000,"L","T",128916,0,0,1,5,0,0,0,0,0,0,0,4221,128916,0,0,4,"AUTO",37100,0
741728,1,0.34,6,1,57,144000,117000,"L","R",55080,0,1,1,5,3,0,0,0,0,0,0,67440,120335,4500,241,4,"AUTO",14400,0
167088,1,0.35,6,1,25,79000,65000,"L","P",37850,0,0,0,7,0,0,0,0,0,0,0,5170,37850,0,0,5,"AUTO",7300,0
724048,1,0.12,4,0.98,50,168000,140000,"L","P",98009,0,0,0,5,2,0,0,0,0,0,0,3588,248105,1000,270,4,"AUTO",10800,0
287009,1,0.16,1,0.76,55,110000,84000,"L","R",12466,0,0,0,4,2,0,0,0,0,0,0,0,78761,1000,10,4,"AUTO",33300,0
472851,1,0.36,5,1,47,60000,36000,"P","R",138281,0,0,0,7,5,0,0,0,0,0,0,3237,138281,2000,2000,5,"AUTO",13900,0
71796,1,0.34,6,1,68,128000,72000,"P","R",109492,0,0,0,10,8,0,0,0,0,0,0,4090,109492,32500,32499,9,"AUTO",39200,0
503212,1,0.21,6,1,23,24000,19000,"L","R",12883,0,0,0,12,1,0,0,0,0,0,2,0,100712,1500,0,8,"AUTO",25900,0
826818,1,0.12,4,0.98,49,41000,25000,"L","T",13272,0,0,0,5,4,0,0,0,0,0,0,14096,63790,17000,17000,4,"AUTO",31500,0
473046,1,0.59,7,1,36,53000,38000,"L","P",16386,0,0,1,6,6,0,0,0,0,2,0,2978,16386,1000,233,6,"AUTO",27300,0
468039,1,0.38,5,1,53,39000,21000,"A","R",12626,0,0,0,6,6,0,0,0,0,0,0,3976,12626,1000,613,6,"AUTO",27300,0
966769,1,0.36,1,0.98,63,126000,114000,"L","R",134873,0,0,0,9,8,0,0,0,0,0,0,1160,134873,1500,0,5,"AUTO",8200,0
452819,1,0.35,4,0.51,30,10000,9000,"A","R",162283,0,0,0,6,5,0,0,0,1,0,0,58436,162283,11500,5191,2,"AUTO",7900,0
487414,1,0.22,4,1,31,120000,102000,"P","R",14319,0,0,0,3,1,0,0,0,0,0,0,2169,14319,59500,59499,2,"AUTO",10500,0
495622,1,0.22,4,1,23,59000,38000,"L","P",17132,0,0,0,6,0,0,0,0,0,0,0,1455,17132,0,0,6,"AUTO",17000,0
203377,1,0.27,1,1,58,52000,45000,"P","P",54070,0,0,0,10,3,0,0,0,0,0,0,16918,141432,7000,0,9,"AUTO",20200,0
669214,1,0.15,5,0.94,20,43000,36000,"L","T",6557,0,0,0,9,4,0,0,0,2,0,2,622,6557,2000,399,8,"AUTO",32600,0
424687,1,0,5,1,65,130000,96000,"P","R",34315,0,4,0,6,4,0,0,0,0,0,0,2170,96408,7500,1089,1,"AUTO",25100,0
766381,1,0.21,1,0.48,66,43000,32000,"P","R",74875,0,0,0,8,7,1,1,0,1,0,0,16725,74875,1500,1484,6,"AUTO",13800,0
424593,2,0.39,5,1,20,91000,52000,"L","T",38514,0,0,0,12,0,0,0,0,1,0,0,498,38514,0,0,12,"AUTO",28700,0
558058,1,0.28,5,0.82,51,77000,54000,"A","R",48165,0,0,0,11,9,0,0,0,5,1,0,507,48165,12000,11999,8,"AUTO",20700,0
136812,1,0.38,1,1,28,97000,62000,"L","R",13950,0,0,0,5,5,0,0,0,0,0,0,2858,13950,8000,5247,4,"AUTO",29800,0
277280,2,0.44,5,1,24,73000,55000,"A","R",87002,0,0,0,8,8,1,1,0,0,0,0,1628,87002,3500,2824,2,"AUTO",24500,0
753498,1,0.43,6,0.92,43,57000,37000,"A","R",75852,0,0,0,4,4,0,0,0,0,0,0,169725,391058,7000,6999,4,"AUTO",35700,0
609648,2,0,5,0.89,49,53000,48000,"L","R",85199,0,0,0,2,0,0,0,0,0,0,0,13542,85199,0,0,2,"AUTO",15300,0
388146,1,0.61,2,1,54,65000,37000,"L","P",190519,0,0,0,4,3,3,3,0,0,0,0,16807,190519,9500,8,1,"AUTO",12800,0
155503,1,0.09,6,0.83,22,65000,50000,"L","R",1607,0,0,0,3,3,0,0,0,0,0,0,272120,275517,1500,429,2,"AUTO",33300,0
655491,1,0.07,5,0.48,67,136000,79000,"P","R",19848,0,0,0,5,3,0,0,0,0,0,0,0,19848,4000,148,1,"AUTO",8300,0
354471,1,0.48,5,1,31,45000,28000,"P","R",212605,0,0,0,4,3,0,0,0,0,0,0,1532,212605,3000,926,3,"AUTO",10000,0
347364,1,0.39,3,1,29,89000,61000,"L","R",17170,0,1,0,6,5,0,0,0,0,0,0,934,17170,6500,2149,4,"AUTO",30200,0
484613,1,0.39,4,0.41,24,63000,56000,"L","P",48580,0,0,0,10,9,0,0,0,0,0,0,308969,749238,12500,12500,2,"AUTO",8900,0
61696,1,0.16,3,1,73,79000,67000,"L","R",44516,4,10,0,4,3,0,0,0,0,0,0,238759,271634,500,238,3,"AUTO",20500,0
497663,2,0.19,1,0.52,20,78000,69000,"L","R",73492,0,0,0,3,1,0,0,0,0,0,0,1867,73492,20000,16307,2,"AUTO",18700,0
547766,1,0.38,1,0.88,24,51000,45000,"A","P",26190,0,0,0,3,2,0,0,0,0,0,0,46280,47905,44500,39191,2,"AUTO",37000,0
216307,1,0.26,3,0.76,32,45000,37000,"P","R",10557,0,3,0,8,7,0,0,1,0,0,0,10323,10557,9000,6438,5,"AUTO",25800,0
603771,1,0.35,6,1,38,52000,33000,"A","P",50170,0,0,0,5,4,2,2,0,0,0,0,120417,175687,1000,525,5,"AUTO",10900,0
380985,1,0.22,5,0.63,56,69000,44000,"L","T",28060,0,0,0,5,2,0,0,0,0,0,0,958,28060,500,0,5,"AUTO",27100,0
339749,1,0.29,4,1,59,24000,15000,"L","R",51787,0,1,0,4,3,0,0,0,0,2,0,166,51787,1000,475,3,"AUTO",36300,0
703364,1,0.13,2,1,23,95000,83000,"L","T",47771,1,1,1,10,9,0,0,0,0,0,0,78283,88065,1000,798,1,"AUTO",14900,0
107214,1,0.33,6,1,47,23000,13000,"P","T",33715,0,3,0,6,2,0,0,0,0,0,0,118,33715,1000,1000,6,"AUTO",7300,0
565496,2,0.16,4,0.54,34,147000,98000,"P","P",19778,0,0,0,7,2,0,0,0,0,0,0,13705,203006,2500,2499,6,"AUTO",12500,0
79707,1,0.27,1,0.58,39,58000,52000,"L","R",5270,3,3,4,12,5,0,0,0,0,0,0,12218,17694,20500,5322,11,"AUTO",33400,0
527249,1,0.44,2,0.64,26,40000,35000,"A","R",24158,3,3,3,5,4,0,0,0,0,0,0,10565,24158,7000,1084,5,"AUTO",5200,0
183585,2,0.39,5,0.91,26,53000,42000,"L","R",1533,0,0,0,10,6,0,0,0,0,0,0,1075,3488,6000,2017,9,"AUTO",27700,0
191086,1,0.36,4,1,21,34000,25000,"L","R",45992,0,0,0,5,4,0,0,0,0,0,0,12600,45992,5500,492,4,"AUTO",8000,0
640700,1,0.43,2,1,41,35000,30000,"A","P",3654,0,0,0,9,8,0,0,0,2,0,0,0,205114,6500,1813,1,"AUTO",31100,0
866251,1,0.38,6,1,33,41000,35000,"L","R",44218,0,0,0,6,6,0,0,0,0,0,0,58079,587913,12500,7983,6,"AUTO",19300,0
920467,2,0.41,2,1,40,55000,35000,"A","R",146497,0,0,0,10,9,0,0,0,0,0,0,2686,146497,18500,0,6,"AUTO",37900,0
339232,1,0.3,7,1,29,30000,25000,"L","R",132,1,1,0,8,7,0,0,0,0,0,0,3028,6430,3500,540,6,"AUTO",5900,0
758763,1,0.53,7,1,19,29000,23000,"L","T",295,0,0,0,14,10,0,0,0,0,0,2,97856,185253,16000,14272,11,"AUTO",38800,0
572241,1,0.06,2,1,60,47000,40000,"L","P",91638,0,0,0,8,0,0,0,0,0,0,0,154201,311762,0,0,7,"AUTO",9500,0
491231,1,0.12,6,0.67,58,61000,47000,"P","R",159063,0,1,0,8,7,0,0,0,0,0,0,54093,159063,4000,2095,4,"AUTO",34500,0
103724,1,0.16,5,1,59,44000,33000,"A","P",3534,0,0,0,4,2,0,0,0,0,0,0,847,3534,9000,9000,4,"AUTO",8600,1
867873,1,0,4,0.57,49,46000,36000,"A","R",11115,0,0,0,3,2,0,0,0,0,0,0,1894,427600,2000,223,2,"AUTO",24500,0
877714,1,0.23,3,0.96,32,59000,34000,"P","R",183028,0,0,0,11,11,0,0,0,5,0,0,9003,183028,1000,129,10,"AUTO",6800,0
471389,1,0.47,6,1,29,61000,52000,"L","R",5649,0,3,0,5,5,0,0,0,0,0,0,105627,105930,16500,246,4,"AUTO",14700,0
15614,1,0.05,4,0.69,49,127000,70000,"P","R",9184,0,0,1,2,0,0,0,0,1,1,0,15821,9184,0,0,2,"AUTO",9400,0
749204,1,0.52,3,1,22,67000,60000,"L","R",45901,0,2,1,4,0,0,0,0,0,0,0,2450,53970,0,0,3,"AUTO",18500,0
182212,1,0.25,4,1,42,122000,104000,"L","P",241885,0,0,0,5,4,0,0,0,0,0,0,6374,254526,1000,201,2,"AUTO",17600,0
105068,1,0.05,3,1,62,160000,128000,"L","R",95669,0,0,0,7,3,0,0,0,0,0,0,9838,95669,7000,43,6,"AUTO",34700,0
985449,1,0.33,5,0.71,20,69000,41000,"L","R",17110,0,0,0,14,10,0,0,1,0,0,0,23723,17110,1000,180,9,"AUTO",32100,0
139037,1,0.49,3,0.9,39,6000,4000,"A","P",11263,0,0,0,5,2,0,0,0,0,0,0,3846,11263,13500,0,4,"AUTO",13600,0
599365,1,0.44,7,1,77,52000,36000,"L","P",53970,0,0,0,4,4,0,0,0,0,0,0,17550,53970,2500,443,3,"AUTO",39700,0
682491,1,0.07,1,1,72,139000,83000,"L","R",181233,0,0,0,5,5,0,0,0,0,0,0,167087,425565,2000,1024,1,"AUTO",28300,0
940139,1,0.14,6,0.99,41,85000,67000,"L","P",106397,0,0,0,5,4,0,0,0,0,0,0,49781,377854,5500,2263,4,"AUTO",18100,0
590222,1,0.29,5,1,56,82000,60000,"P","P",97996,0,0,0,8,8,0,0,0,0,0,0,15358,182790,500,0,8,"AUTO",8100,0
398328,1,0.03,5,0.87,39,82000,74000,"P","P",194169,0,1,0,11,11,0,0,0,0,0,0,196481,291985,1000,484,9,"AUTO",33100,0
380663,1,0.32,5,0.62,43,64000,36000,"P","R",231827,0,0,0,3,3,0,0,0,0,0,0,4639,357926,17000,3172,2,"AUTO",21900,0
675311,1,0.18,2,1,54,152000,98000,"P","R",128785,1,3,0,6,5,0,0,0,0,0,0,491276,499641,11500,0,5,"AUTO",26400,0
395993,1,0.86,7,0.91,30,50000,33000,"L","R",33898,0,0,0,2,2,0,0,0,0,0,0,156801,186655,12000,1049,1,"AUTO",28100,0
294671,1,0.38,1,0.81,39,80000,58000,"L","R",6052,3,3,0,10,4,0,0,0,0,0,0,10540,10945,3000,2999,7,"AUTO",20800,0
107467,1,0.38,6,1,20,60000,38000,"L","R",3594,0,1,0,12,8,0,0,0,0,0,0,762,16268,4500,3443,9,"AUTO",17100,0
38756,1,0.38,3,1,26,46000,27000,"L","P",149480,0,0,0,7,1,0,0,0,0,0,0,0,181459,1000,81,6,"AUTO",5800,0
248302,1,0.39,5,0.8,28,17000,10000,"A","R",79075,2,2,0,7,5,0,0,0,0,0,0,43598,79075,2500,2500,5,"AUTO",5800,1
496790,1,0.5,6,1,54,51000,36000,"A","R",24502,0,4,3,7,7,0,0,0,0,0,0,149397,244946,19000,11983,5,"AUTO",9300,0
788309,1,0.36,4,1,31,53000,43000,"A","R",214,0,0,0,3,0,0,0,0,0,0,0,13322,214,0,0,3,"AUTO",7300,0
2688,1,0.47,4,0.78,49,23000,17000,"L","P",0,0,0,0,5,3,0,0,0,0,0,0,2735,7749,5500,0,5,"AUTO",27600,0
245709,1,0.38,6,0.93,48,7000,4000,"A","R",28296,0,0,0,6,5,0,0,0,0,0,0,132359,775326,500,469,5,"AUTO",22300,0
165884,1,0.11,6,0.95,26,123000,84000,"P","P",35477,0,0,0,8,8,0,0,0,0,0,0,13256,35477,500,167,7,"AUTO",34300,0
798896,1,0.31,4,0.92,59,36000,32000,"L","R",29398,0,0,0,6,5,0,0,0,0,0,0,2124,29398,14500,2166,5,"AUTO",17800,0
471293,1,0.37,6,1,65,61000,39000,"L","P",85516,0,0,0,2,2,0,0,0,0,1,0,1267,85516,5000,0,2,"AUTO",38300,0
645395,1,0.18,1,0.74,28,121000,107000,"L","P",12201,3,3,1,8,7,0,0,0,0,1,0,248309,355615,6000,5999,7,"AUTO",16100,1
360861,2,0.68,2,1,25,45000,32000,"L","P",108809,0,0,0,10,6,0,0,0,0,0,0,2303,108809,33500,0,7,"AUTO",11500,0
646668,1,0.04,4,1,55,104000,86000,"L","R",29895,0,3,0,3,2,1,1,0,0,0,0,1378,29895,1500,75,3,"AUTO",13000,0
369441,1,0.41,7,1,37,50000,39000,"P","R",179734,0,3,0,6,2,0,0,0,0,1,0,1785,179734,1000,951,6,"AUTO",18800,0
821972,1,0.41,3,0.95,31,85000,76000,"P","R",212528,0,0,0,6,5,0,0,0,0,0,0,4572,322269,34000,0,5,"AUTO",40000,0
791000,1,0.13,4,0.93,43,51000,41000,"P","R",19994,0,2,0,7,1,0,0,0,0,1,0,74163,227241,500,408,6,"AUTO",15400,0
252576,1,0.26,1,0.84,65,73000,54000,"L","R",48293,0,0,0,4,4,0,0,0,0,0,0,390,48293,3000,213,4,"AUTO",36800,0
504536,2,0.41,2,1,31,22000,14000,"P","P",32378,1,1,0,8,8,0,0,0,3,0,0,34525,35038,500,499,7,"AUTO",35500,0
286419,1,0.4,7,0.97,27,17000,12000,"L","R",34663,0,0,0,9,9,0,0,0,0,0,0,3032,34663,8500,6762,7,"AUTO",11000,0
634477,1,0.61,6,1,18,37000,20000,"L","P",624,0,0,0,4,4,0,0,0,0,0,0,31808,59659,2000,67,4,"AUTO",35300,0
852404,1,0.03,5,1,25,25000,17000,"A","R",13872,0,0,0,0,0,0,0,0,0,0,0,2613,231967,0,0,0,"AUTO",9100,0
